volume (ml),Absorbance (mAU),volume (mL),Buffer B Concentration (%) 
114.311447,137.849258,,
114.315094,137.829697,,
114.318748,137.810776,,
114.322403,137.792587,,
114.32605,137.775375,,
114.329704,137.757584,,
114.333351,137.738144,,
114.337006,137.719864,,
114.340652,137.702515,,
114.344307,137.68869,,
114.347961,137.674622,,
114.351608,137.66037,,
114.355263,137.645645,,
114.35891,137.630142,,
114.362564,137.612747,,
114.366219,137.596619,,
114.369865,137.580734,,
114.37352,137.560623,,
114.377167,137.541107,,
114.380821,137.522141,,
114.384468,137.501648,,
114.388123,137.479095,,
114.391777,137.452271,,
114.395424,137.424271,,
114.399078,137.395599,,
114.402725,137.366486,,
114.40638,137.338226,,
114.410034,137.310822,,
114.413681,137.283005,,
114.417336,137.254379,,
114.420982,137.224304,,
114.424637,137.198608,,
114.428284,137.174393,,
114.431938,137.148819,,
114.435593,137.123428,,
114.43924,137.098206,,
114.442894,137.075241,,
114.446541,137.052856,,
114.450195,137.031189,,
114.45385,137.009094,,
114.457497,136.987503,,
114.461151,136.969482,,
114.464798,136.950836,,
114.468452,136.931595,,
114.472099,136.914856,,
114.475754,136.897888,,
114.479408,136.880173,,
114.483055,136.862198,,
114.48671,136.843781,,
114.490356,136.823715,,
114.494011,136.803604,,
114.497665,136.783508,,
114.501312,136.764343,,
114.504967,136.744232,,
114.508614,136.722504,,
114.512268,136.699783,,
114.515915,136.677338,,
114.519569,136.657364,,
114.523224,136.634888,,
114.526871,136.610611,,
114.530525,136.58754,,
114.534172,136.566391,,
114.537827,136.548187,,
114.541481,136.530182,,
114.545128,136.512619,,
114.548782,136.49646,,
114.552429,136.480774,,
114.556084,136.465378,,
114.559731,136.454285,,
114.563385,136.442581,,
114.567039,136.430038,,
114.570686,136.414948,,
114.574341,136.399109,,
114.577988,136.383057,,
114.581642,136.366776,,
114.585297,136.350357,,
114.588943,136.331528,,
114.592598,136.31134,,
114.596245,136.28923,,
114.599899,136.266006,,
114.603546,136.242203,,
114.607201,136.216858,,
114.610855,136.189819,,
114.614502,136.161728,,
114.618156,136.132889,,
114.621803,136.104202,,
114.625458,136.075592,,
114.629112,136.048035,,
114.632759,136.020905,,
114.636414,135.994247,,
114.64006,135.968445,,
114.643715,135.943085,,
114.647362,135.918427,,
114.651016,135.895767,,
114.654671,135.875793,,
114.658318,135.855682,,
114.661972,135.8358,,
114.665619,135.816849,,
114.669273,135.799545,,
114.672928,135.783142,,
114.676575,135.767166,,
114.680229,135.751938,,
114.683876,135.737793,,
114.687531,135.723495,,
114.691177,135.708481,,
114.694832,135.691101,,
114.698486,135.671875,,
114.702133,135.651611,,
114.705788,135.629898,,
114.709435,135.610153,,
114.713089,135.592773,,
114.716743,135.573441,,
114.72039,135.553375,,
114.724045,135.531998,,
114.727692,135.511566,,
114.731346,135.491501,,
114.734993,135.470734,,
114.738647,135.451416,,
114.742302,135.433807,,
114.745949,135.415863,,
114.749603,135.397491,,
114.75325,135.378311,,
114.756905,135.363235,,
114.760559,135.349838,,
114.764206,135.333817,,
114.76786,135.317886,,
114.771507,135.302139,,
114.775162,135.287048,,
114.778816,135.272446,,
114.782463,135.258804,,
114.786118,135.24469,,
114.789764,135.230133,,
114.793419,135.21196,,
114.797066,135.194199,,
114.80072,135.176773,,
114.804375,135.157425,,
114.808022,135.136856,,
114.811676,135.113693,,
114.815323,135.090195,,
114.818977,135.066376,,
114.822632,135.041733,,
114.826279,135.014328,,
114.829933,134.984116,,
114.83358,134.953094,,
114.837234,134.922974,,
114.840881,134.895233,,
114.844536,134.869202,,
114.84819,134.844131,,
114.851837,134.821014,,
114.855492,134.79509,,
114.859138,134.766769,,
114.862793,134.744736,,
114.866447,134.724594,,
114.870094,134.707245,,
114.873749,134.68721,,
114.877396,134.666855,,
114.88105,134.649506,,
114.884697,134.632309,,
114.888351,134.615158,,
114.892006,134.599564,,
114.895653,134.58345,,
114.899307,134.565903,,
114.902954,134.54715,,
114.906609,134.528229,,
114.910263,134.511536,,
114.91391,134.493301,,
114.917564,134.473679,,
114.921211,134.453308,,
114.924866,134.433456,,
114.928513,134.414795,,
114.932167,134.394196,,
114.935822,134.373398,,
114.939468,134.354767,,
114.943123,134.335114,,
114.94677,134.314713,,
114.950424,134.298004,,
114.954079,134.280914,,
114.957726,134.262985,,
114.96138,134.243332,,
114.965027,134.22348,,
114.968681,134.204742,,
114.972328,134.188095,,
114.975983,134.172867,,
114.979637,134.159348,,
114.983284,134.144852,,
114.986938,134.128815,,
114.990585,134.113251,,
114.99424,134.097565,,
114.997894,134.081085,,
115.001541,134.064972,,
115.005196,134.049088,,
115.008842,134.028427,,
115.012497,134.008972,,
115.016144,133.991699,,
115.019798,133.97081,,
115.023453,133.948318,,
115.0271,133.923141,,
115.030754,133.899292,,
115.034401,133.876373,,
115.038055,133.849457,,
115.04171,133.822281,,
115.045357,133.7948,,
115.049011,133.766479,,
115.052658,133.73819,,
115.056313,133.710327,,
115.059959,133.685745,,
115.063614,133.663071,,
115.067268,133.63884,,
115.070915,133.613815,,
115.07457,133.587601,,
115.078217,133.566101,,
115.081871,133.545395,,
115.085526,133.524414,,
115.089172,133.503738,,
115.092827,133.48317,,
115.096474,133.462509,,
115.100128,133.443466,,
115.103775,133.426453,,
115.10743,133.411285,,
115.111084,133.396011,,
115.114731,133.378998,,
115.118385,133.363251,,
115.122032,133.348297,,
115.125687,133.332886,,
115.129341,133.316086,,
115.132988,133.297562,,
115.136642,133.280563,,
115.140289,133.263611,,
115.143944,133.245773,,
115.147591,133.228088,,
115.151245,133.210403,,
115.1549,133.192673,,
115.158546,133.173431,,
115.162201,133.152374,,
115.165848,133.136871,,
115.169502,133.121323,,
115.173157,133.10347,,
115.176804,133.082428,,
115.180458,133.060181,,
115.184105,133.042557,,
115.187759,133.02684,,
115.191414,133.013214,,
115.195061,132.999405,,
115.198715,132.985687,,
115.202362,132.972351,,
115.206017,132.957413,,
115.209663,132.942154,,
115.213318,132.930145,,
115.216972,132.917145,,
115.220619,132.903107,,
115.224274,132.885849,,
115.227921,132.869064,,
115.231575,132.854416,,
115.235229,132.836151,,
115.238876,132.816086,,
115.242531,132.79393,,
115.246178,132.772415,,
115.249832,132.75148,,
115.253479,132.726883,,
115.257133,132.701691,,
115.260788,132.676102,,
115.264435,132.649689,,
115.268089,132.622879,,
115.271736,132.596268,,
115.275391,132.571808,,
115.279045,132.549347,,
115.282692,132.522888,,
115.286346,132.496689,,
115.289993,132.471802,,
115.293648,132.449173,,
115.297295,132.427826,,
115.300949,132.409027,,
115.304604,132.38974,,
115.30825,132.370087,,
115.311905,132.350647,,
115.315552,132.332794,,
115.319206,132.317734,,
115.322861,132.303864,,
115.326508,132.29039,,
115.330162,132.276321,,
115.333809,132.261475,,
115.337463,132.245895,,
115.34111,132.230453,,
115.344765,132.213684,,
115.348419,132.194427,,
115.352066,132.178482,,
115.355721,132.162933,,
115.359367,132.143707,,
115.363022,132.124954,,
115.366676,132.106628,,
115.370323,132.088577,,
115.373978,132.070267,,
115.377625,132.05159,,
115.381279,132.033905,,
115.384926,132.016449,,
115.38858,131.998352,,
115.392235,131.978867,,
115.395882,131.958435,,
115.399536,131.943176,,
115.403183,131.929001,,
115.406837,131.916382,,
115.410492,131.902802,,
115.414139,131.888901,,
115.417793,131.874542,,
115.42144,131.860291,,
115.425095,131.8461,,
115.428741,131.833008,,
115.432396,131.819229,,
115.43605,131.804382,,
115.439697,131.789688,,
115.443352,131.775055,,
115.446999,131.760666,,
115.450653,131.742935,,
115.454308,131.722977,,
115.457954,131.702087,,
115.461609,131.680801,,
115.465256,131.659042,,
115.46891,131.63739,,
115.472557,131.61525,,
115.476212,131.591049,,
115.479866,131.566849,,
115.483513,131.542725,,
115.487167,131.51857,,
115.490814,131.495453,,
115.494469,131.473587,,
115.498123,131.448715,,
115.50177,131.423615,,
115.505424,131.399536,,
115.509071,131.37738,,
115.512726,131.356277,,
115.516373,131.336288,,
115.520027,131.316467,,
115.523682,131.29689,,
115.527328,131.280304,,
115.530983,131.264587,,
115.53463,131.250183,,
115.538284,131.236298,,
115.541939,131.222702,,
115.545586,131.207718,,
115.54924,131.192368,,
115.552887,131.17659,,
115.556541,131.159714,,
115.560188,131.142609,,
115.563843,131.125183,,
115.567497,131.108688,,
115.571144,131.092697,,
115.574799,131.076691,,
115.578445,131.059998,,
115.5821,131.042419,,
115.585754,131.024857,,
115.589401,131.007248,,
115.593056,130.98938,,
115.596703,130.97261,,
115.600357,130.956131,,
115.604004,130.937988,,
115.607658,130.921112,,
115.611313,130.905579,,
115.61496,130.891312,,
115.618614,130.876892,,
115.622261,130.861847,,
115.625916,130.845673,,
115.62957,130.829041,,
115.633217,130.812393,,
115.636871,130.797394,,
115.640518,130.784027,,
115.644173,130.769638,,
115.647827,130.754791,,
115.651474,130.739197,,
115.655128,130.72522,,
115.658775,130.71167,,
115.66243,130.695206,,
115.666077,130.676773,,
115.669731,130.656281,,
115.673386,130.63501,,
115.677032,130.613647,,
115.680687,130.592178,,
115.684334,130.569077,,
115.687988,130.545227,,
115.691643,130.521133,,
115.69529,130.497971,,
115.698944,130.475571,,
115.702591,130.454254,,
115.706245,130.433701,,
115.709892,130.414673,,
115.713547,130.392166,,
115.717201,130.368591,,
115.720848,130.345932,,
115.724503,130.324997,,
115.728149,130.305542,,
115.731804,130.285309,,
115.735458,130.266373,,
115.739105,130.249832,,
115.74276,130.233795,,
115.746407,130.218399,,
115.750061,130.205933,,
115.753708,130.191742,,
115.757362,130.176025,,
115.761017,130.160172,,
115.764664,130.144241,,
115.768318,130.128098,,
115.771965,130.111786,,
115.77562,130.095764,,
115.779274,130.081879,,
115.782921,130.067215,,
115.786575,130.051865,,
115.790222,130.034439,,
115.793877,130.018158,,
115.797523,130.00412,,
115.801178,129.98671,,
115.804832,129.969086,,
115.808479,129.954971,,
115.812134,129.940125,,
115.815781,129.92482,,
115.819435,129.90654,,
115.82309,129.889252,,
115.826736,129.873596,,
115.830391,129.858932,,
115.834038,129.844574,,
115.837692,129.830261,,
115.841339,129.815262,,
115.844994,129.799759,,
115.848648,129.784073,,
115.852295,129.768326,,
115.855949,129.752411,,
115.859596,129.737732,,
115.863251,129.723404,,
115.866905,129.709274,,
115.870552,129.695374,,
115.874207,129.68158,,
115.877853,129.664474,,
115.881508,129.645172,,
115.885155,129.622711,,
115.888809,129.604477,,
115.892464,129.586502,,
115.896111,129.56575,,
115.899765,129.54274,,
115.903412,129.518402,,
115.907066,129.493195,,
115.910721,129.468948,,
115.914368,129.44603,,
115.918022,129.425674,,
115.921669,129.404968,,
115.925323,129.381424,,
115.92897,129.357254,,
115.932625,129.332886,,
115.936279,129.312637,,
115.939926,129.292526,,
115.943581,129.272476,,
115.947227,129.253601,,
115.950882,129.234909,,
115.954536,129.216324,,
115.958183,129.200455,,
115.961838,129.186035,,
115.965485,129.174347,,
115.969139,129.160812,,
115.972786,129.144989,,
115.97644,129.132172,,
115.980095,129.119217,,
115.983742,129.104416,,
115.987396,129.087967,,
115.991043,129.070908,,
115.994698,129.057007,,
115.998352,129.042313,,
116.001999,129.026764,,
116.005653,129.010391,,
116.0093,128.993927,,
116.012955,128.977386,,
116.016602,128.960236,,
116.020256,128.942902,,
116.023911,128.927231,,
116.027557,128.911026,,
116.031212,128.894196,,
116.034859,128.875488,,
116.038513,128.857437,,
116.042168,128.841522,,
116.045815,128.828934,,
116.049469,128.817551,,
116.053116,128.805389,,
116.05677,128.794083,,
116.060417,128.78363,,
116.064072,128.770996,,
116.067726,128.758545,,
116.071373,128.746948,,
116.075027,128.735168,,
116.078674,128.723373,,
116.082329,128.711899,,
116.085983,128.698792,,
116.08963,128.684097,,
116.093285,128.666077,,
116.096931,128.647247,,
116.100586,128.627289,,
116.10424,128.607101,,
116.107887,128.586685,,
116.111542,128.56488,,
116.115189,128.543564,,
116.118843,128.522598,,
116.12249,128.497955,,
116.126144,128.474182,,
116.129799,128.452698,,
116.133446,128.432419,,
116.1371,128.41185,,
116.140747,128.387482,,
116.144402,128.364685,,
116.148056,128.343231,,
116.151703,128.325897,,
116.155357,128.308563,,
116.159004,128.29097,,
116.162659,128.274887,,
116.166306,128.259583,,
116.16996,128.24556,,
116.173615,128.233337,,
116.177261,128.222565,,
116.180916,128.21225,,
116.184563,128.201691,,
116.188217,128.190536,,
116.191872,128.176559,,
116.195518,128.161713,,
116.199173,128.147049,,
116.20282,128.132141,,
116.206474,128.116959,,
116.210121,128.100174,,
116.213776,128.083618,,
116.21743,128.067642,,
116.221077,128.050858,,
116.224731,128.033234,,
116.228378,128.013046,,
116.232033,127.994965,,
116.235687,127.978416,,
116.239334,127.963898,,
116.242989,127.949486,,
116.246635,127.935257,,
116.25029,127.918785,,
116.253937,127.90239,,
116.257591,127.888412,,
116.261246,127.875526,,
116.264893,127.863365,,
116.268547,127.851151,,
116.272194,127.839256,,
116.275848,127.827751,,
116.279503,127.81572,,
116.28315,127.804092,,
116.286804,127.794426,,
116.290451,127.784363,,
116.294106,127.773994,,
116.297752,127.760391,,
116.301407,127.746048,,
116.305061,127.730667,,
116.308708,127.714386,,
116.312363,127.69693,,
116.31601,127.676102,,
116.319664,127.654282,,
116.323318,127.631828,,
116.326965,127.608063,,
116.33062,127.583618,,
116.334267,127.558388,,
116.337921,127.536858,,
116.341568,127.515594,,
116.345222,127.492546,,
116.348877,127.469482,,
116.352524,127.446655,,
116.356178,127.427811,,
116.359825,127.409622,,
116.36348,127.392151,,
116.367134,127.375191,,
116.370781,127.359322,,
116.374435,127.346146,,
116.378082,127.331886,,
116.381737,127.317162,,
116.385384,127.304459,,
116.389038,127.291405,,
116.392693,127.277954,,
116.396339,127.267593,,
116.399994,127.256935,,
116.403641,127.244102,,
116.407295,127.22892,,
116.41095,127.212708,,
116.414597,127.199547,,
116.418251,127.184746,,
116.421898,127.168137,,
116.425552,127.150887,,
116.429199,127.134232,,
116.432854,127.119263,,
